OBJECTID,COL_LATDEC,COL_LONDEC,COLNAME,BLOCKNUMBE,COLONY_ID,MAX_COUNT,SPECIES_CO,XLATDEC,XLONDEC,POPMAXCOUN,COLIMPORTA,FIFTY_THOU,UTM_E,UTM_N,UTM_Z,ID_POPULAT,IBA_IMPORT,BufDistanc
511,     51.37930000000,    -57.19230000000,Refuge de la baie de Brador,      0.00000000000,330,      4.00000000000,TERN,     51.37930000000,    -57.19230000000, 178801.00000000000,      0.00002000000,12P06,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
512,     51.37930000000,    -57.19230000000,Refuge de la baie de Brador,      0.00000000000,330,      2.00000000000,BLGU,     51.37930000000,    -57.19230000000,  42569.00000000000,      0.00005000000,12P06,      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00001000000,0
513,     47.27790000000,    -61.70040000000,Ile d'Entrée,      0.00000000000,331,   4614.00000000000,BLKI,     47.27790000000,    -61.70040000000, 336755.00000000000,      0.01370000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 900000.00000000000,      0.00513000000,0
514,     47.27790000000,    -61.70040000000,Ile d'Entrée,      0.00000000000,331,    602.00000000000,BLGU,     47.27790000000,    -61.70040000000,  42569.00000000000,      0.01414000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00262000000,0
515,     47.27790000000,    -61.70040000000,Ile d'Entrée,      0.00000000000,331,    350.00000000000,GRCO,     47.27790000000,    -61.70040000000,  24420.00000000000,      0.01433000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,  17000.00000000000,      0.02059000000,0
516,     47.27790000000,    -61.70040000000,Ile d'Entrée,      0.00000000000,331,    334.00000000000,RAZO,     47.27790000000,    -61.70040000000,  87882.00000000000,      0.00380000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,  76000.00000000000,      0.00439000000,0
517,     47.27790000000,    -61.70040000000,Ile d'Entrée,      0.00000000000,331,    158.00000000000,HERG,     47.27790000000,    -61.70040000000, 500778.00000000000,      0.00032000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00043000000,0
518,     47.27790000000,    -61.70040000000,Ile d'Entrée,      0.00000000000,331,     32.00000000000,GBBG,     47.27790000000,    -61.70040000000, 147252.00000000000,      0.00022000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00018000000,0
519,     47.27790000000,    -61.70040000000,Ile d'Entrée,      0.00000000000,331,      4.00000000000,COMU,     47.27790000000,    -61.70040000000,1264411.00000000000,      0.00000000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 998931.00000000000,      0.00000000000,0
520,     47.22030000000,    -62.00920000000,Le Cap du Sud-Ouest (IDLM),      0.00000000000,332,   1022.00000000000,BLKI,     47.22030000000,    -62.00920000000, 336755.00000000000,      0.00303000000,"11M01, 11N04",      0.00000000000,      0.00000000000,      0.00000000000, 900000.00000000000,      0.00114000000,0
521,     47.22030000000,    -62.00920000000,Le Cap du Sud-Ouest (IDLM),      0.00000000000,332,    362.00000000000,BLGU,     47.22030000000,    -62.00920000000,  42569.00000000000,      0.00850000000,"11M01, 11N04",      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00157000000,0
522,     47.22030000000,    -62.00920000000,Le Cap du Sud-Ouest (IDLM),      0.00000000000,332,     66.00000000000,GRCO,     47.22030000000,    -62.00920000000,  24420.00000000000,      0.00270000000,"11M01, 11N04",      0.00000000000,      0.00000000000,      0.00000000000,  17000.00000000000,      0.00388000000,0
523,     47.22030000000,    -62.00920000000,Le Cap du Sud-Ouest (IDLM),      0.00000000000,332,     38.00000000000,RAZO,     47.22030000000,    -62.00920000000,  87882.00000000000,      0.00043000000,"11M01, 11N04",      0.00000000000,      0.00000000000,      0.00000000000,  76000.00000000000,      0.00050000000,0
524,     47.22030000000,    -62.00920000000,Le Cap du Sud-Ouest (IDLM),      0.00000000000,332,     30.00000000000,GULL,     47.22030000000,    -62.00920000000,  85059.00000000000,      0.00035000000,"11M01, 11N04",      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
525,     47.22030000000,    -62.00920000000,Le Cap du Sud-Ouest (IDLM),      0.00000000000,332,     16.00000000000,HERG,     47.22030000000,    -62.00920000000, 500778.00000000000,      0.00003000000,"11M01, 11N04",      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00004000000,0
526,     47.22030000000,    -62.00920000000,Le Cap du Sud-Ouest (IDLM),      0.00000000000,332,      4.00000000000,GBBG,     47.22030000000,    -62.00920000000, 147252.00000000000,      0.00003000000,"11M01, 11N04",      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00002000000,0
527,     47.22890000000,    -62.01770000000,Cap Noir (IDLM),      0.00000000000,333,    362.00000000000,BLGU,     47.22890000000,    -62.01770000000,  42569.00000000000,      0.00850000000,11M01,      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00157000000,0
528,     47.22890000000,    -62.01770000000,Cap Noir (IDLM),      0.00000000000,333,    248.00000000000,GRCO,     47.22890000000,    -62.01770000000,  24420.00000000000,      0.01016000000,11M01,      0.00000000000,      0.00000000000,      0.00000000000,  17000.00000000000,      0.01459000000,0
529,     47.22890000000,    -62.01770000000,Cap Noir (IDLM),      0.00000000000,333,     22.00000000000,BLKI,     47.22890000000,    -62.01770000000, 336755.00000000000,      0.00007000000,11M01,      0.00000000000,      0.00000000000,      0.00000000000, 900000.00000000000,      0.00002000000,0
530,     47.22890000000,    -62.01770000000,Cap Noir (IDLM),      0.00000000000,333,      6.00000000000,HERG,     47.22890000000,    -62.01770000000, 500778.00000000000,      0.00001000000,11M01,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00002000000,0
531,     47.25840000000,    -62.25290000000,Le Corps Mort,      0.00000000000,334,    375.00000000000,GBBG,     47.25840000000,    -62.25290000000, 147252.00000000000,      0.00255000000,11M08,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00208000000,0
532,     47.25840000000,    -62.25290000000,Le Corps Mort,      0.00000000000,334,    138.00000000000,GRCO,     47.25840000000,    -62.25290000000,  24420.00000000000,      0.00565000000,11M08,      0.00000000000,      0.00000000000,      0.00000000000,  17000.00000000000,      0.00812000000,0
533,     47.25840000000,    -62.25290000000,Le Corps Mort,      0.00000000000,334,    125.00000000000,HERG,     47.25840000000,    -62.25290000000, 500778.00000000000,      0.00025000000,11M08,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00034000000,0
534,     47.25840000000,    -62.25290000000,Le Corps Mort,      0.00000000000,334,     84.00000000000,BLGU,     47.25840000000,    -62.25290000000,  42569.00000000000,      0.00197000000,11M08,      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00037000000,0
535,     47.25840000000,    -62.25290000000,Le Corps Mort,      0.00000000000,334,     68.00000000000,RAZO,     47.25840000000,    -62.25290000000,  87882.00000000000,      0.00077000000,11M08,      0.00000000000,      0.00000000000,      0.00000000000,  76000.00000000000,      0.00089000000,0
536,     47.25840000000,    -62.25290000000,Le Corps Mort,      0.00000000000,334,     14.00000000000,DCCO,     47.25840000000,    -62.25290000000, 221715.00000000000,      0.00006000000,11M08,      0.00000000000,      0.00000000000,      0.00000000000,1400000.00000000000,      0.00001000000,0
537,     47.25840000000,    -62.25290000000,Le Corps Mort,      0.00000000000,334,      6.00000000000,BLKI,     47.25840000000,    -62.25290000000, 336755.00000000000,      0.00002000000,11M08,      0.00000000000,      0.00000000000,      0.00000000000, 900000.00000000000,      0.00001000000,0
538,     47.25840000000,    -62.25290000000,Le Corps Mort,      0.00000000000,334,      6.00000000000,COMU,     47.25840000000,    -62.25290000000,1264411.00000000000,      0.00000000000,11M08,      0.00000000000,      0.00000000000,      0.00000000000, 998931.00000000000,      0.00001000000,0
539,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,   1716.00000000000,TERN,     47.29990000000,    -61.94600000000, 178801.00000000000,      0.00960000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
540,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,   1490.00000000000,COTE,     47.29990000000,    -61.94600000000, 162215.00000000000,      0.00919000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000, 270000.00000000000,      0.00552000000,0
541,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,   1122.00000000000,DCCO,     47.29990000000,    -61.94600000000, 221715.00000000000,      0.00506000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000,1400000.00000000000,      0.00080000000,0
542,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,    704.00000000000,ARTE,     47.29990000000,    -61.94600000000,  38178.00000000000,      0.01844000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000,1000000.00000000000,      0.00070000000,0
543,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,    378.00000000000,GBBG,     47.29990000000,    -61.94600000000, 147252.00000000000,      0.00257000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00210000000,0
544,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,    324.00000000000,HERG,     47.29990000000,    -61.94600000000, 500778.00000000000,      0.00065000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00088000000,0
545,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,     15.00000000000,BHGU,     47.29990000000,    -61.94600000000,    101.00000000000,      0.14851000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000,    440.00000000000,      0.03409000000,0
546,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,      2.00000000000,BOGU,     47.29990000000,    -61.94600000000,     26.00000000000,      0.07692000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000, 390000.00000000000,      0.00001000000,0
547,     47.29990000000,    -61.94600000000,Ilots de la lagune du Havre aux Basques,      0.00000000000,335,      1.00000000000,GULL,     47.29990000000,    -61.94600000000,  85059.00000000000,      0.00001000000,"11N04, 11N05",      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
548,     47.35990000000,    -61.96960000000,Ile aux Goélands (IDLM),      0.00000000000,336,    908.00000000000,DCCO,     47.35990000000,    -61.96960000000, 221715.00000000000,      0.00410000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,1400000.00000000000,      0.00065000000,0
549,     47.35990000000,    -61.96960000000,Ile aux Goélands (IDLM),      0.00000000000,336,    720.00000000000,GRCO,     47.35990000000,    -61.96960000000,  24420.00000000000,      0.02948000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,  17000.00000000000,      0.04235000000,0
550,     47.35990000000,    -61.96960000000,Ile aux Goélands (IDLM),      0.00000000000,336,    334.00000000000,BLKI,     47.35990000000,    -61.96960000000, 336755.00000000000,      0.00099000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 900000.00000000000,      0.00037000000,0
551,     47.35990000000,    -61.96960000000,Ile aux Goélands (IDLM),      0.00000000000,336,    173.00000000000,HERG,     47.35990000000,    -61.96960000000, 500778.00000000000,      0.00035000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00047000000,0
552,     47.35990000000,    -61.96960000000,Ile aux Goélands (IDLM),      0.00000000000,336,     76.00000000000,GBBG,     47.35990000000,    -61.96960000000, 147252.00000000000,      0.00052000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00042000000,0
553,     47.35990000000,    -61.96960000000,Ile aux Goélands (IDLM),      0.00000000000,336,     48.00000000000,RAZO,     47.35990000000,    -61.96960000000,  87882.00000000000,      0.00055000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,  76000.00000000000,      0.00063000000,0
554,     47.35990000000,    -61.96960000000,Ile aux Goélands (IDLM),      0.00000000000,336,     40.00000000000,BLGU,     47.35990000000,    -61.96960000000,  42569.00000000000,      0.00094000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00017000000,0
555,     47.35990000000,    -61.96960000000,Ile aux Goélands (IDLM),      0.00000000000,336,      2.00000000000,COEI,     47.35990000000,    -61.96960000000, 184863.00000000000,      0.00001000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 322000.00000000000,      0.00001000000,0
556,     47.37860000000,    -61.90400000000,Ile du Cap aux Meules,      0.00000000000,337,    330.00000000000,BLGU,     47.37860000000,    -61.90400000000,  42569.00000000000,      0.00775000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00143000000,0
557,     47.37860000000,    -61.90400000000,Ile du Cap aux Meules,      0.00000000000,337,      8.00000000000,HERG,     47.37860000000,    -61.90400000000, 500778.00000000000,      0.00002000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00002000000,0
558,     47.37860000000,    -61.90400000000,Ile du Cap aux Meules,      0.00000000000,337,      1.00000000000,LHSP,     47.37860000000,    -61.90400000000,7754183.00000000000,      0.00000000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,2000000.00000000000,      0.00000000000,0
559,     47.40780000000,    -61.83810000000,Ile aux Cochons (Ile Paquet),      0.00000000000,338,   2448.00000000000,TERN,     47.40780000000,    -61.83810000000, 178801.00000000000,      0.01369000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
560,     47.40780000000,    -61.83810000000,Ile aux Cochons (Ile Paquet),      0.00000000000,338,   1192.00000000000,HERG,     47.40780000000,    -61.83810000000, 500778.00000000000,      0.00238000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00322000000,0
561,     47.40780000000,    -61.83810000000,Ile aux Cochons (Ile Paquet),      0.00000000000,338,   1160.00000000000,COTE,     47.40780000000,    -61.83810000000, 162215.00000000000,      0.00715000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 270000.00000000000,      0.00430000000,0
562,     47.40780000000,    -61.83810000000,Ile aux Cochons (Ile Paquet),      0.00000000000,338,    366.00000000000,GBBG,     47.40780000000,    -61.83810000000, 147252.00000000000,      0.00249000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00203000000,0
563,     47.40780000000,    -61.83810000000,Ile aux Cochons (Ile Paquet),      0.00000000000,338,    116.00000000000,GULL,     47.40780000000,    -61.83810000000,  85059.00000000000,      0.00136000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
564,     47.40780000000,    -61.83810000000,Ile aux Cochons (Ile Paquet),      0.00000000000,338,     40.00000000000,ARTE,     47.40780000000,    -61.83810000000,  38178.00000000000,      0.00105000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,1000000.00000000000,      0.00004000000,0
565,     47.48960000000,    -61.74720000000,Iles des Étroits,      0.00000000000,339,   2974.00000000000,TERN,     47.48960000000,    -61.74720000000, 178801.00000000000,      0.01663000000,"11N05, 11N12",      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
566,     47.48960000000,    -61.74720000000,Iles des Étroits,      0.00000000000,339,   1662.00000000000,COTE,     47.48960000000,    -61.74720000000, 162215.00000000000,      0.01025000000,"11N05, 11N12",      0.00000000000,      0.00000000000,      0.00000000000, 270000.00000000000,      0.00616000000,0
567,     47.48960000000,    -61.74720000000,Iles des Étroits,      0.00000000000,339,    126.00000000000,GBBG,     47.48960000000,    -61.74720000000, 147252.00000000000,      0.00086000000,"11N05, 11N12",      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00070000000,0
568,     47.48960000000,    -61.74720000000,Iles des Étroits,      0.00000000000,339,     88.00000000000,ARTE,     47.48960000000,    -61.74720000000,  38178.00000000000,      0.00230000000,"11N05, 11N12",      0.00000000000,      0.00000000000,      0.00000000000,1000000.00000000000,      0.00009000000,0
569,     47.48960000000,    -61.74720000000,Iles des Étroits,      0.00000000000,339,     76.00000000000,HERG,     47.48960000000,    -61.74720000000, 500778.00000000000,      0.00015000000,"11N05, 11N12",      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00021000000,0
570,     47.48960000000,    -61.74720000000,Iles des Étroits,      0.00000000000,339,     70.00000000000,GULL,     47.48960000000,    -61.74720000000,  85059.00000000000,      0.00082000000,"11N05, 11N12",      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
571,     47.47930000000,    -61.69550000000,Ile Shag,      0.00000000000,340,   1500.00000000000,DCCO,     47.47930000000,    -61.69550000000, 221715.00000000000,      0.00677000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,1400000.00000000000,      0.00107000000,0
572,     47.47930000000,    -61.69550000000,Ile Shag,      0.00000000000,340,    752.00000000000,BLKI,     47.47930000000,    -61.69550000000, 336755.00000000000,      0.00223000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 900000.00000000000,      0.00084000000,0
573,     47.47930000000,    -61.69550000000,Ile Shag,      0.00000000000,340,    558.00000000000,GRCO,     47.47930000000,    -61.69550000000,  24420.00000000000,      0.02285000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,  17000.00000000000,      0.03282000000,0
574,     47.47930000000,    -61.69550000000,Ile Shag,      0.00000000000,340,    250.00000000000,GBBG,     47.47930000000,    -61.69550000000, 147252.00000000000,      0.00170000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00139000000,0
575,     47.47930000000,    -61.69550000000,Ile Shag,      0.00000000000,340,     60.00000000000,HERG,     47.47930000000,    -61.69550000000, 500778.00000000000,      0.00012000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00016000000,0
576,     47.47930000000,    -61.69550000000,Ile Shag,      0.00000000000,340,     30.00000000000,RAZO,     47.47930000000,    -61.69550000000,  87882.00000000000,      0.00034000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000,  76000.00000000000,      0.00039000000,0
577,     47.47930000000,    -61.69550000000,Ile Shag,      0.00000000000,340,     24.00000000000,BLGU,     47.47930000000,    -61.69550000000,  42569.00000000000,      0.00056000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00010000000,0
578,     47.47930000000,    -61.69550000000,Ile Shag,      0.00000000000,340,      2.00000000000,COMU,     47.47930000000,    -61.69550000000,1264411.00000000000,      0.00000000000,11N05,      0.00000000000,      0.00000000000,      0.00000000000, 998931.00000000000,      0.00000000000,0
579,     47.55760000000,    -61.60060000000,Pointe de la Dune du Sud,      0.00000000000,341,     40.00000000000,COTE,     47.55760000000,    -61.60060000000, 162215.00000000000,      0.00025000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000, 270000.00000000000,      0.00015000000,0
580,     47.55960000000,    -61.57760000000,Ilot nord de la Dune du Sud,      0.00000000000,342,   1404.00000000000,COTE,     47.55960000000,    -61.57760000000, 162215.00000000000,      0.00866000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000, 270000.00000000000,      0.00520000000,0
581,     47.55960000000,    -61.57760000000,Ilot nord de la Dune du Sud,      0.00000000000,342,      3.00000000000,ARTE,     47.55960000000,    -61.57760000000,  38178.00000000000,      0.00008000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000,1000000.00000000000,      0.00000000000,0
582,     47.60190000000,    -61.54780000000,Ilots de la lagune de Grande Entrée,      0.00000000000,343,   2894.00000000000,TERN,     47.60190000000,    -61.54780000000, 178801.00000000000,      0.01619000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
583,     47.60190000000,    -61.54780000000,Ilots de la lagune de Grande Entrée,      0.00000000000,343,   2101.00000000000,GBBG,     47.60190000000,    -61.54780000000, 147252.00000000000,      0.01427000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.01167000000,0
584,     47.60190000000,    -61.54780000000,Ilots de la lagune de Grande Entrée,      0.00000000000,343,   1840.00000000000,COTE,     47.60190000000,    -61.54780000000, 162215.00000000000,      0.01134000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000, 270000.00000000000,      0.00681000000,0
585,     47.60190000000,    -61.54780000000,Ilots de la lagune de Grande Entrée,      0.00000000000,343,   1666.00000000000,DCCO,     47.60190000000,    -61.54780000000, 221715.00000000000,      0.00751000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000,1400000.00000000000,      0.00119000000,0
586,     47.60190000000,    -61.54780000000,Ilots de la lagune de Grande Entrée,      0.00000000000,343,    974.00000000000,HERG,     47.60190000000,    -61.54780000000, 500778.00000000000,      0.00194000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00263000000,0
587,     47.60190000000,    -61.54780000000,Ilots de la lagune de Grande Entrée,      0.00000000000,343,    100.00000000000,ARTE,     47.60190000000,    -61.54780000000,  38178.00000000000,      0.00262000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000,1000000.00000000000,      0.00010000000,0
588,     47.60190000000,    -61.54780000000,Ilots de la lagune de Grande Entrée,      0.00000000000,343,     38.00000000000,GULL,     47.60190000000,    -61.54780000000,  85059.00000000000,      0.00045000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
589,     47.60190000000,    -61.54780000000,Ilots de la lagune de Grande Entrée,      0.00000000000,343,      2.00000000000,RBGU,     47.60190000000,    -61.54780000000, 479953.00000000000,      0.00000000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000,2000000.00000000000,      0.00000000000,0
590,     47.59920000000,    -61.49110000000,Ile aux Loups Marins,      0.00000000000,344,   6010.00000000000,DCCO,     47.59920000000,    -61.49110000000, 221715.00000000000,      0.02711000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000,1400000.00000000000,      0.00429000000,0
591,     47.59920000000,    -61.49110000000,Ile aux Loups Marins,      0.00000000000,344,   1484.00000000000,HERG,     47.59920000000,    -61.49110000000, 500778.00000000000,      0.00296000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00401000000,0
592,     47.59920000000,    -61.49110000000,Ile aux Loups Marins,      0.00000000000,344,    784.00000000000,GBBG,     47.59920000000,    -61.49110000000, 147252.00000000000,      0.00532000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00436000000,0
593,     47.59920000000,    -61.49110000000,Ile aux Loups Marins,      0.00000000000,344,     70.00000000000,GBHE,     47.59920000000,    -61.49110000000,  38751.00000000000,      0.00181000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000, 125000.00000000000,      0.00056000000,0
594,     47.59920000000,    -61.49110000000,Ile aux Loups Marins,      0.00000000000,344,      1.00000000000,LHSP,     47.59920000000,    -61.49110000000,7754183.00000000000,      0.00000000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000,2000000.00000000000,      0.00000000000,0
595,     47.60830000000,    -61.54750000000,Ile Rouge (IDLM),      0.00000000000,345,   1072.00000000000,DCCO,     47.60830000000,    -61.54750000000, 221715.00000000000,      0.00484000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000,1400000.00000000000,      0.00077000000,0
596,     47.60830000000,    -61.54750000000,Ile Rouge (IDLM),      0.00000000000,345,    380.00000000000,HERG,     47.60830000000,    -61.54750000000, 500778.00000000000,      0.00076000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00103000000,0
597,     47.60830000000,    -61.54750000000,Ile Rouge (IDLM),      0.00000000000,345,    130.00000000000,GBBG,     47.60830000000,    -61.54750000000, 147252.00000000000,      0.00088000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00072000000,0
598,     47.60830000000,    -61.54750000000,Ile Rouge (IDLM),      0.00000000000,345,     48.00000000000,BLGU,     47.60830000000,    -61.54750000000,  42569.00000000000,      0.00113000000,11N12,      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00021000000,0
599,     47.61710000000,    -61.43610000000,Pointe de l'Est (IDLM),      0.00000000000,346,    734.00000000000,TERN,     47.61710000000,    -61.43610000000, 178801.00000000000,      0.00411000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
600,     47.61710000000,    -61.43610000000,Pointe de l'Est (IDLM),      0.00000000000,346,    702.00000000000,COTE,     47.61710000000,    -61.43610000000, 162215.00000000000,      0.00433000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000, 270000.00000000000,      0.00260000000,0
601,     47.61710000000,    -61.43610000000,Pointe de l'Est (IDLM),      0.00000000000,346,    290.00000000000,GBBG,     47.61710000000,    -61.43610000000, 147252.00000000000,      0.00197000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000, 180000.00000000000,      0.00161000000,0
602,     47.61710000000,    -61.43610000000,Pointe de l'Est (IDLM),      0.00000000000,346,    225.00000000000,HERG,     47.61710000000,    -61.43610000000, 500778.00000000000,      0.00045000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00061000000,0
603,     47.61710000000,    -61.43610000000,Pointe de l'Est (IDLM),      0.00000000000,346,    200.00000000000,GULL,     47.61710000000,    -61.43610000000,  85059.00000000000,      0.00235000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,0
604,     47.61710000000,    -61.43610000000,Pointe de l'Est (IDLM),      0.00000000000,346,     38.00000000000,ARTE,     47.61710000000,    -61.43610000000,  38178.00000000000,      0.00100000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000,1000000.00000000000,      0.00004000000,0
605,     47.61710000000,    -61.43610000000,Pointe de l'Est (IDLM),      0.00000000000,346,     34.00000000000,BHGU,     47.61710000000,    -61.43610000000,    101.00000000000,      0.33663000000,11N11,      0.00000000000,      0.00000000000,      0.00000000000,    440.00000000000,      0.07727000000,0
606,     47.79150000000,    -61.49860000000,Ile Brion,      0.00000000000,347,   5758.00000000000,BLKI,     47.79150000000,    -61.49860000000, 336755.00000000000,      0.01710000000,"11N14, 11N13",      0.00000000000,      0.00000000000,      0.00000000000, 900000.00000000000,      0.00640000000,0
607,     47.79150000000,    -61.49860000000,Ile Brion,      0.00000000000,347,   2266.00000000000,COMU,     47.79150000000,    -61.49860000000,1264411.00000000000,      0.00179000000,"11N14, 11N13",      0.00000000000,      0.00000000000,      0.00000000000, 998931.00000000000,      0.00227000000,0
608,     47.79150000000,    -61.49860000000,Ile Brion,      0.00000000000,347,   2113.00000000000,HERG,     47.79150000000,    -61.49860000000, 500778.00000000000,      0.00422000000,"11N14, 11N13",      0.00000000000,      0.00000000000,      0.00000000000, 370000.00000000000,      0.00571000000,0
609,     47.79150000000,    -61.49860000000,Ile Brion,      0.00000000000,347,   1406.00000000000,BLGU,     47.79150000000,    -61.49860000000,  42569.00000000000,      0.03303000000,"11N14, 11N13",      0.00000000000,      0.00000000000,      0.00000000000, 230000.00000000000,      0.00611000000,0
610,     47.79150000000,    -61.49860000000,Ile Brion,      0.00000000000,347,   1074.00000000000,RAZO,     47.79150000000,    -61.49860000000,  87882.00000000000,      0.01222000000,"11N14, 11N13",      0.00000000000,      0.00000000000,      0.00000000000,  76000.00000000000,      0.01413000000,0
